,Methods,SOD,SDD,Rotating Angles,Entropy,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
37,PRS,55.0,59.0,"[-15.  18.   3.  -2.   4.  -4.   3. -12. -12.  -7.   1.  -4. -18. -15.
  -3. -15. -13. -18.   1.  -9. -19.  -6.]",3.0152757290657393,0.29445370412314464,139.23202685941942,147.75459175673672,0.6086211498219188,0.41569036689421945,26.648321628570557
38,PRS,87.0,92.0,"[ 15.  -5.  14.  -7.  12.  -2.  -4.  -4. -18.   0.  -3. -14. -14. -20.
  -2.  -2. -10. -17.   3. -13. -11.  -6.]",3.2187581406410155,0.29445106676065325,139.2320618982097,147.7546814535395,0.6086210854367681,0.32566975393853764,26.229636192321777
39,PRS,10.0,11.0,"[ -2.   6.  10.  -9.  12.   1.   1.  -2. -18. -18.   2.  -8.  -6. -19.
   5.  -2.  -8. -18.   3. -14. -20. -14.]",3.0379450975408715,0.294452313092294,139.23197347440873,147.75458445865286,0.6086206803960291,0.3634251863828173,29.0329430103302
40,PRS,15.0,16.0,"[  4.  18.  10. -20.  13.   2.  -4.  -8. -18.  -5.   3. -15.  -2.  -1.
  -4.  -5. -11. -12.   3. -12.   0. -13.]",2.8910086167380893,0.294453093963288,139.2318734366272,147.75456741355748,0.6086197880930161,0.27309945771631594,26.242738485336304
41,PRS,9.0,13.0,"[  7.   5.   6. -14.   2.   2.   1. -16.   0. -15.   5. -20. -19.  -7.
  -5.  -1. -11. -17.   2. -17. -16. -13.]",12.179577567688618,0.1003217668850877,169.64053455428692,179.13765138001125,0.7589093717039473,0.05819316314703684,29.05184316635132
42,PRS,63.0,67.0,"[-16.   6.   7.   0.  17.   0.  -4.  -4.  -6.  -3.  -5. -10. -17. -20.
  -5.  -5. -18.  -4.   5.   0.   0.   0.]",3.1448926287477343,0.29445320065675257,139.23203456857786,147.75455727549527,0.6086213763868921,0.4869251096091507,30.05249309539795
43,PRS,34.0,36.0,"[  0.   7.   2. -11.  14.  -3.  -4.  -3. -12.   0.   4.  -8.  -4. -13.
   0. -10. -20.  -2.   0.  -7. -11.   0.]",3.0361738681088144,0.29445261793711225,139.23198520054575,147.7545366815604,0.6086210014581906,0.4581618843452909,26.208433628082275
44,PRS,37.0,40.0,"[-18.  16.   3.  -4.  -9.   1.   4.  -8.   0. -12.  -5. -19.  -7.  -9.
  -5.  -4. -11. -12.   5. -11. -16. -19.]",3.1576861166625236,0.2944533256551774,139.23202637169743,147.75459113458572,0.6086211220645993,0.4271549898741354,28.98864245414734
45,SA,318.0,355.410048479191,"[ -5.5732752   -3.30587095  -3.3224807  -11.25897449   3.24024244
   1.19262162   0.50612058 -10.36843209 -11.38133077 -10.54985549
  -0.99885591  -8.06977009  -7.65880582  -9.91799575  -0.37952563
 -11.41717621  -7.32227665 -10.59947045   0.02556888  -6.94434949
 -12.13672612  -9.91639607]",3.5362671542268265,0.2944539385610137,139.23219883647593,147.75466837738054,0.6086224004896889,0.5133907492341557,28.611966133117676
46,SA,596.0,659.9246866673527,"[  4.74545567  -2.33302541  -2.70345205  -9.05950465  -1.80160978
   0.79502227  -0.61665231  -9.31027889 -14.36717693 -12.2743633
   1.02399304  -9.86937482 -10.88616951  -9.9194227   -1.41976415
 -13.26270655 -11.79074044  -8.180736    -0.27963384  -5.20746727
  -2.72542276  -9.86606563]",3.491431107271656,0.29445156292366326,139.2321969170298,147.75475173560915,0.608621997793959,0.38050112155336024,27.94207501411438
47,SA,438.0,487.8050867712817,"[ -1.16891541  -0.41122327   5.27136587 -11.33482095   3.81173463
  -0.9439247    0.15723248  -8.44116686  -8.61648576 -11.39117077
  -2.28203515  -5.84196348 -10.9682774  -10.56381098   0.06156993
  -7.62849458 -11.65472374  -7.34937382  -0.10779566  -8.10459824
  -7.77699172 -15.35234948]",3.577990366992286,0.2944551496649987,139.23220460982216,147.7547031558371,0.6086222989426403,0.46553746978440574,29.750715970993042
