,Methods,SOD,SDD,Rotating Angles,Entropy,SSIM,MAE,RMSE,Relative Error,ZNCC,Time
62,EA,108.0,113.6173900603119,"[  0.01796258  12.53107274  15.09317517  -9.54850246   2.96353015
  -3.22191185  -3.94782118  -7.95053522 -13.59563006 -15.52795954
  -0.51427296 -17.56052012  -0.32492293 -14.83932025  -4.01044887
  -5.74091021  -8.27364336 -14.10739405   1.18812739 -13.41047912
 -10.42368014 -14.45607775]",3.0700013559699024,0.32906718221211995,144.59292403998552,151.98138068860294,0.6206458458330153,0.4676638991436675,49.326122760772705
63,EA,127.0,133.8657316045997,"[ 13.58851161   6.94705259   3.48327439  -8.30241558   1.41881609
  -0.1536324   -1.51896365 -11.67918589 -15.21778846 -12.58749058
  -2.60920849 -15.46784335 -11.59350056 -11.76407658  -1.01972124
  -8.16671595  -5.22916353  -4.14688372   1.06386541 -13.76841473
 -10.08534643 -16.10759951]",3.0904527216081457,0.3290616822260394,144.59295047008587,151.9815032733999,0.6206454957545146,0.2855177112849453,51.617908000946045
64,EA,56.0,58.7868889786165,"[ -7.92394076  -1.80724453 -10.72838491  -9.05401338   5.73378041
   2.58968271   2.170211   -13.69604974 -17.81986067 -13.12326372
  -3.16327669  -7.33011217 -13.46400755 -11.64642282   1.12423822
  -3.86359881  -3.23651637 -15.2727355    1.18969714  -3.10144684
 -13.73105007  -3.29558206]",3.0174574965456875,0.3290668770455643,144.59292460601623,151.9813502390708,0.6206460141087577,0.5030431323006926,49.61529850959778
65,EA,275.0,289.0785787821289,"[ -4.01987332  17.57808045  -0.06800457  -7.28223856   1.39874351
  -1.85108299  -0.60756736 -10.08879005 -10.81949591  -9.78568865
  -0.94930969 -11.15023848 -10.00991575 -11.57748396  -2.04219194
 -12.02807357 -12.17865964  -7.84635369  -0.45399724 -14.85001435
  -7.05703927  -8.66568574]",2.9518592802697845,0.3290655991182896,144.5929484758623,151.981413255502,0.6206459271258177,0.43572425304776324,48.42753577232361
66,EA,148.0,156.07949337495907,"[  1.41883213   5.69322163   3.98881115  -5.384435    -1.42989442
   2.76946733   2.22914486  -6.79786742 -14.88824332  -8.93375543
  -0.15929109 -15.05104919  -5.90772454 -17.22981485  -1.4948799
  -2.87577849  -9.0762715  -17.22167556  -0.69313999  -7.86613145
  -7.53296196  -8.02219579]",3.149741675676681,0.3290659181022224,144.59295079412792,151.9814369933441,0.6206458184056962,0.40603510733926484,51.09566259384155
67,EA,155.0,163.58670960712442,"[ -1.95533479   5.92134905  -3.20856171  -5.09429996   9.93638788
   2.6950099   -0.4935496   -8.39523765  -7.24038012 -10.86310614
  -2.16226225  -6.61606875  -1.5368547  -14.28736092   1.76146149
 -13.09657046 -12.68764354  -6.23639582  -1.89299671  -5.28904379
 -10.23163245  -4.05790566]",3.1215866870545677,0.32906582548195396,144.592951685035,151.98142987581133,0.6206458707823761,0.4151974257408098,50.75931692123413
68,EA,188.0,197.67121154574775,"[ -0.92148737   8.57313856  -2.32328873  -8.46893471  -2.47683025
  -1.68983266  -1.95655356 -14.71420302 -10.75082011 -12.30576195
  -2.37753121  -8.72554544  -9.46912694 -11.5558723    0.96141444
  -8.48375089  -9.86926668  -9.73664682  -0.35355386 -12.04256188
 -11.63486903 -15.24741807]",3.059610282664539,0.32906628033150787,144.59295270833536,151.98143080565478,0.6206458660793921,0.41014216753791194,50.70854878425598
69,EA,41.0,42.67885245042843,"[ -2.41068555  -2.28132497  -0.17613229 -12.84015567  -3.18553576
   1.0371686   -1.27749713 -13.66241289 -10.6065735   -3.43806684
  -1.94616151 -19.25879869  -8.13264619  -7.9429619    0.29281516
  -2.51324669  -8.204536   -15.24845273  -0.31559822 -10.17119105
  -7.7037595  -11.14106972]",3.113946478672644,0.3290648730005721,144.59292030956325,151.9814302503714,0.6206456186775169,0.3764647835969619,51.797871828079224
70,EA,20.0,22.401892533429272,"[  1.42980134  14.98483178   6.1985089  -17.33381367   9.30433202
  -4.57155375   1.89725741  -5.03727777 -17.05327797 -16.43895475
   3.52174531 -14.28235295 -14.73098708  -3.26814631   0.47914811
  -8.32070523 -13.44730455 -17.94289372   5.          -8.86467065
  -2.52828222 -14.91527048]",3.1627571612162857,0.3290660707883985,144.59287677097018,151.98141517948096,0.6206451445069426,0.36053632215023457,50.98109722137451
71,EA,145.0,152.1761755128361,"[  2.21896319   1.6323592   12.62530853  -5.18836642  -2.89042603
   1.0139678    2.00403413  -9.39430858 -10.6525314  -12.75197712
   1.43205196  -8.9186014   -7.47507212  -8.38623004  -0.57634659
 -10.51416859 -13.22132876 -13.67701698   0.75632943  -5.04525535
 -10.00106798  -5.58637145]",3.1976478713562386,0.32906649447824726,144.59294630402778,151.9814032765301,0.6206459139322759,0.46161993125808787,50.61589956283569
72,EA,34.0,35.456739239645195,"[  5.97346236  -3.49140311  19.57116358  -9.59857465  19.94917076
  -2.40513547  -1.80267083  -3.06366819  -3.94584042 -18.28595198
  -2.49975607  -7.6657713   -9.4009455   -1.23670209  -2.25295813
 -13.57933708  -5.92101594  -8.88397187   3.09875602  -6.6807036
  -0.91887968 -17.33773085]",3.064772061767972,0.3290676683271805,144.59287838575742,151.98134958125962,0.62064555930791,0.45425885709450303,55.5988233089447
73,EA,372.0,391.6096479016239,"[ -0.70351358  12.25468725  -0.80949972  -6.97745672  -5.81778057
  -2.93994063   1.06194886  -3.59325879 -11.20278163 -11.71941516
   0.899223    -6.14087083  -2.05035844 -15.11696748  -1.35476276
  -2.43844378  -5.93729365  -0.32843984  -3.85256147  -9.19148862
  -7.17202677 -14.02256872]",3.1082874623982604,0.32906557591236274,144.592965791681,151.9814512480395,0.6206459027304951,0.3947885386073706,50.12520790100098
74,EA,139.0,145.89900403439765,"[ 10.91902876   6.24543579  -5.57192117  -9.74233928  -1.3551932
   2.18729337   2.73470434  -8.16841641  -9.6036839   -2.60065583
  -1.52684516  -4.32481976  -3.97196283  -7.4109555    0.57299874
 -17.11430077 -14.78944052 -11.3041255   -3.61857442  -5.8445324
 -11.22473497  -5.31360235]",3.057650527400688,0.3290618427357646,144.59295166347874,151.98151242319673,0.6206454613817672,0.2670877996613883,53.696049451828
